hash,msg,author,lines_added,lines_deleted,files_modified,is_merge,author_experience,commit_day,commit_hour,subsystems_modified,total_complexity,ddm_unit_size,ddm_unit_count,ddm_unit_interfacing,is_bug
72ca24e3ee984e5d9f9acfe8d69ed82275619d0b,"upgrade from rat 0.14 to rat 0.15 (#14648)

This upgrade doesn't break our build, seems the API changes that cause
issues might begin with 0.16:

https://creadur.apache.org/rat/changes-report.html",Robert Muir,1,1,1,False,3880,6,9,1,0,,,,0
e899c1e09b137e194ef84a83288463c96da06248,Retry on http 429 (gradle-wrapper.jar download). #14683,Dawid Weiss,3,0,1,False,1019,6,15,1,30,0.0,0.0,1.0,0
f3796ecf22b66961cf9b5864a0042a33b8dff861,Support adaptive refresh in Searcher Managers. (#14443),Vigya Sharma,336,5,6,False,17,6,10,5,177,0.3248730964467005,0.9898477157360406,0.751269035532995,0
9d7c5b635525c3cd4a550d6de4064df05d9dc6f3,Add github action cache step to cache gradle-wrapper.jar #14683,Dawid Weiss,7,1,1,False,1020,6,20,1,0,,,,0
b2547588f1672db162158161cf00085300371c5e,Use shasum on macosx and avoid checking the checksum if the wrapper file doesn't exist (#14684),Dawid Weiss,6,1,1,False,1021,6,21,1,0,,,,0
564f483bee0df504bd295804b6ad5911d8629e05,Don't run changelog verifier on draft PRs (#14685),Stefan Vodita,1,0,1,False,46,0,16,1,0,,,,0
a5ab7e27a279511a0ebd95a79f5b35073c926fc4,"Added toString() method to BytesRefBuilder (#14676)

---------
Co-authored-by: Shubham Sharma <shubharm@amazon.com>",Shubham Sharma,37,0,3,False,1,0,19,3,247,0.1,1.0,1.0,0
f16e2f35902d37e9de071cefc61e763d8cbe4249,Fix patience knn queries to work with seeded knn queries (#14688),Tommaso Teofili,82,13,4,False,171,1,17,2,78,0.5555555555555556,1.0,0.8703703703703703,0
341733f591f782f9b40a126c7e20f30f8f12cb84,"Implement AssertingPostingsEnum#intoBitSet. (#14675)

This improves test coverage a bit.",Adrien Grand,18,0,1,False,1496,1,23,1,257,0.0,1.0,0.0,0
26b3a155dfdd8ea7a28cc0e06c78e23162ab0fda,"Remove DISIDocIdStream. (#14550)

I had initially introduced `DISIDocIdStream` to avoid introducing regressions
when `DenseConjunctionBulkScorer` started accepting single clauses. However,
benchmarks on #14532 suggested that going through `DISIDocIdStream` is slower
than loading docs into a bit set first and then iterating the bit set, when the
postings list has many of its blocks encoded as bit sets.

This makes sense, the way how `BitSetDocIdStream` iterates set bits saves a
number of operations compared with calling `FixedBitSet#nextSetBit` in a loop.

So I'm suggesting removing `DISIDocIdStream` for now for simplicity.",Adrien Grand,1,254,3,False,1497,1,23,2,62,0.5506329113924051,0.05063291139240506,0.10126582278481013,0
81f2517f985f27e6fa4b4b6b25774c238c356adb,"Make competitive iterators more robust. (#14532)

As per a recent bug (#14517), competitive iterators are hard to get
right given how their state gets updated in place. This commit tries to
make them more robust by extracting the logic of updating the state of a
`DocIdSetIterator` to a shared class, which can then be tested on its
own.

A side-effect is that it implements `#intoBitSet` on the doc competitive
iterator and `#docIDRunEnd` on all competitive iterators.",Adrien Grand,200,243,6,False,1498,1,23,2,203,1.0,1.0,0.0,0
0a40f9e151ab17e0522cc63c48eed15eec9debca,"Clean up how the test framework creates asserting scorables. (#14452)

This removes the `WrappedScorer` class and uses the existing `AssertingScorer`
class instead.",Adrien Grand,38,62,4,False,1499,1,23,2,74,0.0,0.0,0.13043478260869565,0
7d52ead9df56c526efd2563d396c6a7233597620,"deps(java): bump org.eclipse.jgit:org.eclipse.jgit (#14692)

Bumps [org.eclipse.jgit:org.eclipse.jgit](https://github.com/eclipse-jgit/jgit) from 7.2.0.202503040940-r to 7.2.1.202505142326-r.
- [Commits](https://github.com/eclipse-jgit/jgit/compare/v7.2.0.202503040940-r...v7.2.1.202505142326-r)

---
updated-dependencies:
- dependency-name: org.eclipse.jgit:org.eclipse.jgit
  dependency-version: 7.2.1.202505142326-r
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,40,2,9,1,0,,,,0
db51cd4b1a730e79afa1cf1dff1d44e4239fd56e,"deps(java): bump org.gradle.toolchains.foojay-resolver-convention (#14691)

Bumps org.gradle.toolchains.foojay-resolver-convention from 0.10.0 to 1.0.0.

---
updated-dependencies:
- dependency-name: org.gradle.toolchains.foojay-resolver-convention
  dependency-version: 1.0.0
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,41,2,9,1,0,,,,0
922db5044945b5df8a5dbbe29d30140fff9f0791,"Specify and test that IOContext is immutable (#14686)

Specify and test that IOContext is immutable.",Chris Hegarty,86,1,2,False,58,2,1,2,15,0.48717948717948717,0.6923076923076923,1.0,0
3dad852c1c01a12e63078cc36a70a72d4471c90e,"Speed up exhaustive evaluation. (#14679)

This change helps speed up exhaustive evaluation of term queries, ie. calling
`DocIdSetIterator#nextDoc()` then `Scorer#score()` in a loop.

It helps in two ways:
 - Iteration of matching doc IDs gets a bit more efficient, especially in the
   case when a block of postings is encoded as a bit set.
 - Computation of scores now gets (auto-)vectorized.

While this change doesn't help much when dynamic pruning kicks in, I'm hopeful
that we can improve this in the future.",Adrien Grand,513,15,14,False,1500,3,11,7,1721,0.23272727272727273,0.4109090909090909,0.4218181818181818,0
11e44803b8570939af1b59ba5123079b5417aae3,"Minor access modifier adjustment to a couple of lucene90 backward compat types (#14695)

This commit makes a minor adjustment to a couple of lucene90 backward compat types to avoid duplicating them for older code.",Chris Hegarty,14,9,2,False,59,3,3,1,35,,,,0
e600a50798f105ffea685bfbc7bb436a2132e019,"Return MatchNoDocsQuery when IndexOrDocValuesQuery::rewrite does not match (#14700)

In a similar way to how IndexOrDocValuesQuery may rewrite to a MatchAllDocsQuery, if either of the queries rewrites to match no docs, then return a MatchNoDocsQuery.",Chris Hegarty,42,0,3,False,60,3,7,3,36,0.0,0.5151515151515151,1.0,0
86091d379820f65eec0e0f57f075b665d843f31a,Add assumption to ignore occasional test failures due to disconnected graphs (#14696),Michael Sokolov,1,1,1,False,145,3,10,1,50,0.0,1.0,1.0,0
ca427071708e3b7d17bc654a31712a5cdbb1bd7d,"Use a temporary repository location to download certain ecj versions (""drops"") (#14703)",Dawid Weiss,33,28,2,False,1022,3,21,2,0,,,,0
41abd7ad3169fb54a2573341d2ab3fef815758ea,Fix WindowsFS test failure seen on Policeman Jenkins (#14706),Uwe Schindler,7,5,2,False,2105,4,20,2,17,,,,0
b5e79a345fbe7116983d6cbad1c325b0c097eacf,"Refactor main top-n bulk scorers to evaluate hits in a more term-at-a-time fashion. (#14701)

`MaxScoreBulkScorer` and `BlockMaxConjunctionBulkScorer` currently evaluate
hits in a doc-at-a-time (DAAT) fashion, meaning that they they look at all
their clauses to find the next doc and so forth until all docs from the window
are evaluated. This changes evaluation to run in a more term-at-a-time fashion
(TAAT) within scoring windows, meaning that each clause is fully evaluated
within the window before moving on to the next clause.

Note that this isn't completely new, `BooleanScorer` has been doing this to
exhaustively evaluate disjunctive queries, by loading their matches into a bit
set, one clause at a time. Also note that this is a bit different from
traditional TAAT as this is scoped to small-ish windows of doc IDs, not the
entire doc ID space.

This in-turn allows these scorers to take advantage of the new
`Scorer#nextDocsAndScores` API, and provides a good speedup. A downside is that
we may need to perform more memory copying in some cases, and evaluate a bit
more documents, but the change still looks like a win in general.",Adrien Grand,233,192,5,False,1501,6,21,2,122,1.0,1.0,1.0,0
12c3041d3907e300c3d57bf67bc638b555eb68a7,"Speed up TermQuery (#14709)

// nightly-benchmarks-results-changed //",Guo Feng,85,2,6,False,13,0,21,3,126,0.34210526315789475,0.34210526315789475,0.34210526315789475,0
06afbe701640cf0d49a8f69f9b2f554608f67894,"Implement #docIDRunEnd() on PostingsEnum. (#14693)

This implements `BlockPostingsEnum#docIDRunEnd()` by comparing the delta
between doc IDs and between doc counts on the various skip levels.

Co-authored-by: Adrien Grand <jpountz@gmail.com>",Guo Feng,26,0,1,False,14,0,21,1,241,0.0,1.0,1.0,0
3c118d74d0bc1bc194272774605c1c1e57232925,Optimize AbstractKnnVectorQuery#createBitSet with intoBitset (#14674),Guo Feng,44,17,3,False,15,0,21,2,128,0.0,0.0,0.0,0
6b3c3e4803dfe3edba75569e289fe492d8cc5cd2,update os.makedirs with pathlib mkdir (#14710),Mariah,21,17,6,False,0,1,8,1,1015,,,,0
84b357c24c48e88e8e3b41a954af4231874aa435,"Reduce NeighborArray heap memory (#14527)

* use FloatArrayList\IntArrayList to replace float[]\int[]

* use getScores(int i) to replace scores()

* add more tests

* add change log and change the init value

* update OnHeapHnswGraph ramBytesUsed method

* improve

* add MaxSizedIntArrayList

* add MaxSizedFloatArrayList

* add MaxSizedFloatArrayList

* fixed tests

* revert",weizijun,929,54,11,False,0,2,3,7,447,0.6466942148760331,0.993801652892562,0.9669421487603306,0
a2f427e43ca3bef0278bd5c333100de32ced28f0,Fix comment above OnHeapHnswGraph#getNeighbors. (#14713),zhouhui,1,1,1,False,21,2,3,1,45,,,,0
c28e2702b1cfc53e0dcce150c1bf80754895ca8a,"Apply minimal fix for ruff rule PATH103 using Path.resolve (#14711)

* fix os.path.abspath

* ensuring usage of path is str",Mariah,8,8,5,False,1,1,20,1,972,,,,0
74e73e2f11b289357591ec670dec0a79c67d7c89,"deps(java): bump com.diffplug.spotless from 7.0.3 to 7.0.4 (#14723)

Bumps com.diffplug.spotless from 7.0.3 to 7.0.4.

---
updated-dependencies:
- dependency-name: com.diffplug.spotless
  dependency-version: 7.0.4
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,42,2,16,1,0,,,,0
09c03da65c1ec3673f41439f930457e77714c48e,"deps(java): bump org.apache.groovy:groovy-all from 4.0.26 to 4.0.27 (#14722)

Bumps [org.apache.groovy:groovy-all](https://github.com/apache/groovy) from 4.0.26 to 4.0.27.
- [Commits](https://github.com/apache/groovy/commits)

---
updated-dependencies:
- dependency-name: org.apache.groovy:groovy-all
  dependency-version: 4.0.27
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,43,2,16,1,0,,,,0
2f39476d4e4e7017385cf6c104553937723baa23,Only run the labeller on the main branch. (#14721),Dawid Weiss,5,0,1,False,1023,2,17,1,0,,,,0
07201edb0ee0d7a805b076f688dfcaebc021c25e,Fix Method declared 'final' in 'final' class. (#14712),zhouhui,7,7,1,False,22,3,0,1,28,,,,0
e1a86885710b293225401576e642e5df10b6d683,Avoid unnecessary comparison for CELL_CROSSES_QUERY cases (#14626),Ankit Jain,9,3,2,False,10,2,14,2,95,0.0,0.0,1.0,0
17ca89d52fa96138518182b32d5de48940a2d977,"Fix AbstractRangeQueryNode#toQueryString (#14697)

It now returns a string which is valid Lucene range query syntax and can be
parsed back into the original node.
Add public method getTermEscaped(EscapeQuerySyntax) to ValueQueryNode and
make existing methods in Field/PointQueryNode public.
Add tests to verify.",phb-ig,103,12,6,False,0,3,5,4,61,0.9545454545454546,1.0,1.0,0
59ec3bcf7004af5669dada7d06984590ae682640,"Use a hint to specify READONCE IOContext (#14509)

Use a hint to specify readonce IO, rather than checking for object identity (which we shouldn't really be doing with records anyway)",Simon Cooper,30,6,5,False,9,3,16,3,674,,,,0
0a4a76f0a869a7d31c2f2c72e750321659766341,"Remove most uses of boolean success from IndexWriter and ReadersAndUpdates (#14668)

Followon from #14633 - refactor uses of success and success2 booleans.",Simon Cooper,159,231,2,False,10,3,17,1,928,1.0,0.6307692307692307,0.13846153846153847,0
ed815dad4d998224a17df140f31b014740a2211a,"Fix documentation regarding benchmark running (#14667)

---------

Co-authored-by: Ankit Jain <akjain@amazon.com>",Viliam Durina,17,15,7,False,4,4,2,3,0,,,,0
36ddc378eac62f931e98da0ed5cd3edbbddc920e,Grammar and typo fixes (#14734),Viliam Durina,31,30,15,False,5,4,11,10,1344,,,,0
5c886602a8e8146203deb1a9c3c0121a4241108c,"Fix IndexSortSortedNumericDocValuesRangeQuery for int sort (#14732)

This query assumed that missing value is always of type long.
This modifies it to allow type int as well.
The test is added that fails without this change.",Mayya Sharipova,59,2,3,False,81,4,8,3,221,0.0,0.0,0.9791666666666666,0
7759fde64c8e6b95947549c4affc3d0898b3eeaf,"Fix resource leak in loadMainDataFromFile (#14727)

Co-authored-by: xcx <xcx@qq.com>",xcx,141,128,5,False,0,5,14,4,165,0.0,0.8333333333333334,1.0,0
50b43637dc5d730effab3bf5109bab60f97f1b08,"Fix TestBooleanMinShouldMatch#testRandomQueries failure. (#14715)

This test generates random boolean queries and ensures that setting a minimum
number of matching SHOULD clauses returns a subset of the hits with the same
scores.

It already tries to work around accuracy loss due to arithmetic operations by
allowing a delta of up to one ulp between these two queries. However, sometimes
the delta can be higher.

For instance consider the following query that triggered the most recent test
failure: `(data:5 data:5 data:5 data:6 +data:6 data:Z data:X -data:1)~2`.
Without a minimum number of matching SHOULD clauses, it gets rewritten to
`(data:5^3 +data:6^2 data:Z data:X -data:1)`. So the score contribution of
`data:5` is computed as `(double) score(data:5) + (double) score(data:5) +
(double) score(data:5)` in one case, and `(double) (score(data:5: * 3f)`
(multiply first, then cast to a double) in the other case. The use of
`ReqOptSumScorer` also contributes accuracy losses as per existing comment, for
instance `data:6` is part of both the required and the optional clauses in the
first case, while it's only a required clauses (with a 2x boost) in the other
case. So accuracy loss accrues differently.

I don't think we should try too hard to avoid these accuracy losses, so I'm
instead increasing the leniency of the test.",Adrien Grand,12,9,1,False,1502,5,8,1,39,0.0,0.0,0.0,0
2f66c8f6668622c0c82b720d47ccd43b57e32edb,Cache high-order bits of hashcode to speed up BytesRefHash (#14720),panguixin,102,33,2,False,11,5,15,2,62,0.0,1.0,0.5,0
17a40bd1137837fee924a8ac4b2d4c9c1af16307,"Keep evaluating conjunction one doc-at-a-time until dynamic pruning kicks in. (#14739)

This essentially reverts the change from #14701 for conjunctive queries that
have not reached their `totalHitsThreshold` yet. This should speed up queries
whose total number of matches is in the order of `totalHitsThreshold` or less,
such as filtered conjunctions on nightly benchmarks.",Adrien Grand,55,11,1,False,1503,0,17,1,31,0.034482758620689655,0.034482758620689655,0.0,0
2380e0d1ca40bad21064472d8390cc9d750ebcfe,"Add MathUtil#unsignedMin to simplify dividing the doc ID space into windows. (#14750)

We often need to divide the doc ID space into sub windows, but this is prone to
integer overflows if the size of the window is greater than `Integer.MAX_VALUE
- windowStart`. This adds `MathUtil#unsignedMin` to make these overflows a bit
easier to manage.",Adrien Grand,35,11,9,False,1504,1,7,3,224,1.0,1.0,1.0,0
adb44bb4394e813566c704c1a73a85423852a7ab,"Add code comment about use of Collections#synchronizedMap in LRUQueryCache. (#14749)

It may not be totally obvious why this map needs to be synchronized since reads
and writes are performed under a read-write lock. Except that unlike most other
collections, reads are not thread-safe on a `LinkedHashMap`.

Closes #14677

Co-authored-by: Benjamin Trent <ben.w.trent@gmail.com>",Adrien Grand,3,0,1,False,1505,1,7,1,105,,,,0
3b6408ac60ba98e5df5e2344a6ffd7815be37f52,"Merge DocAndFreqBuffer and DocAndScoreBuffer. (#14748)

I initially kept those separated but I'm now coming to the conclusion that they
should be merged:
 - While frequencies are ints today, some queries produce float frequencies
   (`SloppyPhraseQuery`, `CombinedFieldQuery`).
 - `TermScorer` no longer needs to keep track of a separate buffer for
   frequencies.

Co-authored-by: Alan Woodward <romseygeek@gmail.com>",Adrien Grand,59,109,16,False,1506,1,7,6,1758,0.36363636363636365,0.0,0.5454545454545454,0
d7a483c7c8adb17689523f36acbff4f27e3b575f,"Merge CombinedFieldQuery's WeightedDisiWrapper into DisiWrapper. (#14747)

This aims at simplifying things a bit to make it easier to implement
`CombinedFieldScorer#nextDocsAndScores` later.",Adrien Grand,19,19,2,False,1507,1,7,1,66,0.0,0.0,0.0,0
20d2a0119424a7bd932e5464796ffcd2382cce63,"Fix: Include tests.jvmargs in ""Reproduce with"" output (#14742)

Appended tests.jvmargs from system properties to support accurate reproduction lines.",N624-debu,2,0,1,False,0,1,14,1,38,0.0,0.0,1.0,0
8676160355f4b59a3afa8e1c9819792c3d8cdfb0,Updating skip-changelog label (#14661),Ankit Jain,8,8,2,False,11,1,4,2,0,,,,0
f2493e586b112d5e6d3a44e404ae651c642ff526,Clean up query node classes (#14737),Stefan Vodita,38,68,15,False,47,2,9,4,130,0.0,0.0,0.0,0
37fc3b3093abf25656146488ccd0e20c2a580a16,Fix too many documents collected when only bool-filter condition is present (#14757),kkewwei,48,0,3,False,2,3,21,3,139,0.0,0.8055555555555556,1.0,0
a4214809778461c773226772fad0a311743112d0,Move CHANGES entry to 10.3.,Adrien Grand,2,2,1,False,1508,3,15,1,0,,,,0
9afcfdb0fa3bb2f5c09243f9734adf42e0a71694,Swap out some simple PriorityQueue subclasses for one using a Comparator (#14705),Simon Cooper,98,254,21,False,11,3,16,15,919,0.27184466019417475,0.3106796116504854,0.0,0
a039d907c54665780a63095bdd20c177bfd6f017,Implement IndexedDISI#docIDRunEnd (#14753),Samuel.G,115,0,4,False,0,4,14,3,389,0.3176470588235294,0.0,0.8,0
9a7bcc9b59057bf96ea2e66832a44230fdf55817,Dynamic pruning with DocValueSkipper (#14672),Guo Feng,322,169,4,False,16,4,13,4,254,0.7431192660550459,1.0,0.9908256880733946,0
d242a403f9d16f790f890ec036fef8d92099a2ed,Respect minCompetitiveScore in BlockMaxConjunctionBulkScorer (#14751),Guo Feng,38,18,3,False,17,4,14,1,64,0.0,0.0,0.0,0
a309bd6da9b8b03b29c89a94bba0bea2f3267a76,Move HitQueue in TopScoreDocCollector to a LongHeap (#14714),Guo Feng,224,101,11,False,18,4,14,4,268,0.62,1.0,0.58,0
1d4180e7262028305c54f63f3aa19d59e8b4e741,"build(deps): bump ruff from 0.11.9 to 0.11.12 in /dev-tools/scripts (#14744)

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.11.9 to 0.11.12.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/0.11.9...0.11.12)

---
updated-dependencies:
- dependency-name: ruff
  dependency-version: 0.11.12
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,44,4,8,1,0,,,,0
7af43f12bd71779249c1aba0ab4b6667ebeba635,Update source dictionary for nori. #14760,Dawid Weiss,1,1,1,False,1024,4,14,1,0,,,,0
822f746a9c27ad6450813884d88baba2cc964961,"build(deps): bump basedpyright in /dev-tools/scripts (#14745)

Bumps [basedpyright](https://github.com/detachhead/basedpyright) from 1.29.1 to 1.29.2.
- [Release notes](https://github.com/detachhead/basedpyright/releases)
- [Commits](https://github.com/detachhead/basedpyright/compare/v1.29.1...v1.29.2)

---
updated-dependencies:
- dependency-name: basedpyright
  dependency-version: 1.29.2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,45,4,8,1,0,,,,0
485141dd34ea866ad9dc59843770969d1b0c8fa2,"build(deps): bump holidays from 0.71 to 0.74 in /dev-tools/scripts (#14752)

Bumps [holidays](https://github.com/vacanza/holidays) from 0.71 to 0.74.
- [Release notes](https://github.com/vacanza/holidays/releases)
- [Changelog](https://github.com/vacanza/holidays/blob/dev/CHANGES.md)
- [Commits](https://github.com/vacanza/holidays/compare/v0.71...v0.74)

---
updated-dependencies:
- dependency-name: holidays
  dependency-version: '0.74'
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,46,4,12,1,0,,,,0
fde0e59109958af81b146f124ddc3f372f7dcb9c,Add non-committer activity to activity report. (#14762),Dawid Weiss,116,0,2,False,1025,0,13,1,0,,,,0
3064f4b2aac3526f5f5fe37a8798395511aabd46,Add 'progress-not-perfection' Mike to the list of committers. #14762,Dawid Weiss,1,0,1,False,1026,0,13,1,0,,,,0
abe18a4b07bb3240f7cf0e0d22c509f25bfee504,"Better vectorize score computations. (#14704)

Existing vectorization of scores is a bit fragile since it relies on
`SimScorer#score` being inlined in the for loops where it is called. This is
currently the case in nightly benchmarks, but may not be the case in the real
world where more implementations of `SimScorer` may be used, in particular
those from `FeatureField`.

Furthermore, existing vectorization has some room for improvement as @gf2121
highlighted at
https://github.com/apache/lucene/pull/14679#discussion_r2093432298.",Adrien Grand,203,27,6,False,1509,1,16,4,159,0.2982456140350877,0.2982456140350877,1.0,0
544d21b0b4362d8459b883df5b7818f568167b7a,"Revert ""Better vectorize score computations. (#14704)""

This reverts commit abe18a4b07bb3240f7cf0e0d22c509f25bfee504.",Adrien Grand,27,203,6,False,1510,1,21,4,137,0.7017543859649122,0.7017543859649122,0.0,0
f7e7c9fb271a009f9da3e3b40f2b50e421d92a2d,Fix java doc. (#14733),zhouhui,1,1,1,False,23,2,4,1,821,,,,0
c2892c5c25024d0933f0ab7329d68e38fc9eecf9,"deps(java): bump com.gradle.common-custom-user-data-gradle-plugin (#14768)

Bumps com.gradle.common-custom-user-data-gradle-plugin from 2.2.1 to 2.3.

---
updated-dependencies:
- dependency-name: com.gradle.common-custom-user-data-gradle-plugin
  dependency-version: '2.3'
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,47,2,7,1,0,,,,0
7b02c7a1d77832063188831cfe4d5f0f9ddcef20,"deps(java): bump org.eclipse.jgit:org.eclipse.jgit (#14767)

Bumps [org.eclipse.jgit:org.eclipse.jgit](https://github.com/eclipse-jgit/jgit) from 7.2.1.202505142326-r to 7.3.0.202506031305-r.
- [Commits](https://github.com/eclipse-jgit/jgit/compare/v7.2.1.202505142326-r...v7.3.0.202506031305-r)

---
updated-dependencies:
- dependency-name: org.eclipse.jgit:org.eclipse.jgit
  dependency-version: 7.3.0.202506031305-r
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,48,2,7,1,0,,,,0
02f049a440dbcfcfac9d3fcd0c37e43dddae3000,"deps(java): bump org.owasp.dependencycheck from 12.1.1 to 12.1.2 (#14766)

Bumps org.owasp.dependencycheck from 12.1.1 to 12.1.2.

---
updated-dependencies:
- dependency-name: org.owasp.dependencycheck
  dependency-version: 12.1.2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,49,2,7,1,0,,,,0
15987ee8a9988205f1bcb8aa78131a34c1d3d14a,"Improve hnsw on heap ram est (#14765)

* Disable HNSW connectedComponents (#14214)

* Adjusting OnHeapHnswGraph RAM estimation to be incremental during build

* changes

* addressing pr comments

* removing extra logging",Benjamin Trent,55,61,4,False,127,2,13,2,188,1.0,0.0,0.0,0
424ef9d42e803a58036a63d303f08d287bc53ee7,Adjusting CHANGES for bug fixes 10.2.2 and 9.12.2,Benjamin Trent,59,4,1,False,128,3,10,1,0,,,,0
686ef91e15f6be22aa6d2d55335d0e5160636c6a,"No ruff violation (#14725)

* update PTH104 ruff rule to rename files.
* no ruff rule violation removing ignore",Mariah Wilcher,3,4,3,False,0,4,2,1,104,,,,0
1584c05b27ac31fbccb0ab328bf9f8eb6a7de414,"[BlockJoin] Add ParentsChildrenBlockJoinQuery (#14728)

Add ParentsChildrenBlockJoinQuery to support parent and child docs filtering in one pass.

Note that this query type will not work with intrasegment concurrency, as it may split a block,
leading to overcollection of child documents.

---------

Co-authored-by: jinnyw <jinnyw@uber.com>",Jinny Wang,1007,0,3,False,0,4,10,3,109,0.24148606811145512,0.5433436532507739,0.7414860681114551,0
42123980c2517bd5387e3ec229c7f22162f916ec,Build refactoring and cleanups (moving from build scripts to convention plugins) (#14764),Dawid Weiss,5540,5518,189,False,1027,5,8,78,323,0.0,1.0,1.0,0
0bbaf70dbfde6646525f57486aeaee8c305add9b,"Fix deprecated Gradle groovy dsl syntax on property assignments (#14780)

* Fix deprecated Gradle groovy dsl syntax on prop assignment

This fixes Gradle deprecation warnings thrown for using deprecated API caused by

""propName value"" syntax used in Groovy dsl that relies on Gradle generated
dsl extensions.

* Fix formatting",Rene Groeschke,72,73,23,False,1,5,22,3,0,,,,0
5638a8d515325db7f7528c6469967399481dacd0,"Fix deprecated Gradle API usage scheduled to be removed in Gradle 9.0 (#14781)

With Gradle 9.0 approaching soon, this fixes incompatibilities with Gradle 9.0 by
fixing two types of deprecated api usage in the build logic:

1. The org.gradle.api.plugins.JavaPluginConvention type has been deprecated
2. The Project.exec(Closure) method has been deprecated.",Rene Groeschke,18,4,3,False,2,5,22,1,0,,,,0
aca9749e9027ad2ef3b49f4f85ad3f2fe56f124b,Add a temporary hack to turn off -Werror on runtime java jdk25. #14782,Dawid Weiss,1,1,1,False,1028,5,23,1,0,,,,0
c8147c9e6fa19e12390f1b2f66e18c0af3654d44,Add a rescorer that uses DoubleValuesSource values to re-score first pass hits (#14776),Vigya Sharma,310,0,4,False,18,5,21,3,33,0.11855670103092783,0.6082474226804123,0.5257731958762887,0
cdd48f14e7c171582e0deb3537606bca0a20084c,Apply Uwe's fix to compileMain24Java (jdk regression). #14782,Dawid Weiss,4,1,2,False,1029,0,8,1,0,,,,0
7f24753d7f6ecc5ffbe69789009290ae832a088a,"[Build] Fix more gradle deprecation warnings scheduled to be removed in 9.0 (#14783)

* [Build] Fix deprecated usage of other projects configurations

Resolution of the configuration :icu_current was done from a context different than the root project.
This is problematic and deprecated behavior scheduled to be removed in Gradle 9.0.

See https://docs.gradle.org/8.14/userguide/how_to_share_outputs_between_projects.html\#variant-aware-sharing for details how
dependencies should be shared accross projects.

* [Build] Fix file permission setup using non deprecated Gradle API

* Fix syntax for setting permissions",Rene Groeschke,21,13,2,False,3,0,9,2,0,,,,0
972b4e8a5438274c44efd326a532cab34b3bef15,Remove duplicate -Xlint:options flags. Fixes #14782 (#14788),Dawid Weiss,5,3,1,False,1030,0,10,1,0,,,,0
dfca3b17463adaf226b3ab8889e7f57c78f2b41b,"Use IntArrayList/IntHashSet to replace usages of List/Set of Integer (#14774)

* Replace List<Integer> by IntArrayList

* Replace Set<Integer> by IntHashSet

* mark UpdateGraphsUtils as lucene internal",Zhang Chao,31,33,6,False,29,0,17,5,513,0.5,0.5,0.0,0
75d2d4c560ede1014b0199a3970b47bb228942a6,Adds missing jacoco dependency. #14790,Dawid Weiss,1,0,1,False,1031,0,12,1,0,,,,0
52fb6ebf83366db5ca82b4707ec830d4677c4bad,"Inline the gitinfo plugin from carrotsearch's buildinfra, use dependencychecks and build options directly. (#14794)",Dawid Weiss,152,121,9,False,1032,0,17,6,12,0.0,0.22857142857142856,1.0,0
